# contains logged_avg rows from train_pytorch logging and per-step tqdm_step rows from tqdm output
# gtdual zero-init v3 two-stage run; stage2 initializes from stage1 step 5000
exp	config	source_job_id	job_state	row_type	timestamp	step	total_steps	display_step	loss	lr	grad_norm	interval_time_s	action_loss	action_loss_raw	aux_loss	aux_gt_loss	aux_pi3x_loss	aux_xy_loss	aux_z_loss	aux_scale_mean	aux_gt_frac	aux_pi3x_frac	pytorch_weight_path_override
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		679	5000	679	0.4612	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		680	5000	680	0.4514	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		681	5000	681	0.4436	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		682	5000	682	0.4695	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		683	5000	683	0.4460	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		684	5000	684	0.4785	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		685	5000	685	0.5212	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		686	5000	686	0.4433	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		687	5000	687	0.4736	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		688	5000	688	0.4716	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		689	5000	689	0.4760	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		690	5000	690	0.5100	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		691	5000	691	0.4389	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		692	5000	692	0.4411	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		693	5000	693	0.4553	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		694	5000	694	0.4494	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		695	5000	695	0.4768	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		696	5000	696	0.4970	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		697	5000	697	0.4732	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		698	5000	698	0.4602	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		699	5000	699	0.4435	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		700	5000	700	0.4648	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		701	5000	701	0.4849	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		702	5000	702	0.4411	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		703	5000	703	0.4621	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		704	5000	704	0.4410	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		705	5000	705	0.4995	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		706	5000	706	0.4668	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		707	5000	707	0.4541	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		708	5000	708	0.4727	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		709	5000	709	0.4540	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		710	5000	710	0.4760	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		711	5000	711	0.4527	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		712	5000	712	0.4722	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		713	5000	713	0.4741	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		714	5000	714	0.4253	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		715	5000	715	0.4554	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		716	5000	716	0.4597	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		717	5000	717	0.4424	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		718	5000	718	0.4850	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		719	5000	719	0.4952	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		720	5000	720	0.4485	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		721	5000	721	0.4915	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		722	5000	722	0.4588	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		723	5000	723	0.4509	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		724	5000	724	0.4793	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		725	5000	725	0.4527	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		726	5000	726	0.4462	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		727	5000	727	0.4320	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		728	5000	728	0.4559	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		729	5000	729	0.4521	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		730	5000	730	0.5369	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		731	5000	731	0.4585	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		732	5000	732	0.4542	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		733	5000	733	0.4436	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		734	5000	734	0.4611	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		735	5000	735	0.4405	2.49e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		736	5000	736	0.4723	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		737	5000	737	0.4594	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		738	5000	738	0.4859	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		739	5000	739	0.4385	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		740	5000	740	0.4570	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		741	5000	741	0.4230	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		742	5000	742	0.4704	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		743	5000	743	0.4524	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		744	5000	744	0.4661	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		745	5000	745	0.4436	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		746	5000	746	0.4867	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		747	5000	747	0.4394	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		748	5000	748	0.4413	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		749	5000	749	0.4422	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		750	5000	750	0.4437	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		751	5000	751	0.4606	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		752	5000	752	0.4560	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		753	5000	753	0.4835	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		754	5000	754	0.4588	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		755	5000	755	0.4600	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		756	5000	756	0.4489	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		757	5000	757	0.4346	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		758	5000	758	0.4165	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		759	5000	759	0.4484	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		760	5000	760	0.4403	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		761	5000	761	0.4513	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		762	5000	762	0.4437	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		763	5000	763	0.4223	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		764	5000	764	0.4468	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		765	5000	765	0.4670	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		766	5000	766	0.4686	2.48e-05													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		767	5000	767	0.4433	2.48e-05													<none>
